Title,Price,Address,Bathroom,Room,Furnished,Pet Allowed
Lasalle Beau 4 1/2 pour Decembre. 870$,$870.00, Lasalle H8P2P6 QC Canada,1,4 1/2,Non,Non
Located in Plateau ! Internet and all Utilities included !,$1295.00,4555 Av du Parc Montréal QC H2V 4E4 Canada,1,2 1/2,Oui,Non
Nouveau 3 1/2 avec mezzanine à louer sur la rue Bishop,$1850.00,4592 Rue Sainte-Catherine Westmount QC H3Z 1S3 Canada,1,3 1/2,Non,Non
IMPECCABLE FULLY FURNISHED CONDO IN OLD MONTREAL,$2300.00,901 Rue De La Commune Montreal QC H3C Canada,1,2 1/2,Oui,Unknown
HIGH-END LIVING AT ITS FINEST IN GRIFFINTOWN,$5000.00,100 Rue du Séminaire Montréal QC H3C Canada,1,4 1/2,Oui,Non
Newly Renovated ! All Utilities and Internet Included !,$1195.00,4555 Av du Parc Montréal QC H2V 4E4 Canada,1,2 1/2,Oui,Non
Furnished Apartment Next to Guy-Concordia,$1975.00,1050 Avenue Amesbury Montréal QC H3H 2V1 Canada,1,4 1/2,Oui,Unknown
Spacious 1 Bedroom / Av. Ridgewood / CDN Metro,$1100.00,3605 Avenue Ridgewood Montréal QC H3V 1B4 Canada,1,2 1/2,Non,Unknown
Urgent Cessation de bail/ Lease Transfer Dec 1st,$775.00,75 Rue Roy O Montréal QC H2W 1N2 Canada,1,3 1/2,Oui,Unknown
Nouveau 3 1/2 Griffintown!!,$1490.00,195 Rue Peel Montréal QC H3C 2G6 Canada,1,3 1/2,Non,Non
Logement à louer Drummondville CHIEN ACCEPTÉ,$600.00, Drummondville J2C7S5 QC Canada,1,4 1/2,Non,Non
Westmount adj Downtown 2 bedrooms 2 bathrooms DECEMBER,$1995.00,4840 Chemin de la Cote Saint Luc Montreal QC H3W 2H1,2,4 1/2,Non,Non
Brand new (Exalto )4 1/2 for rent .195 rue peel Griffintown,$1600.00,195 Peel h3C0T1 Griffintown. Montreal QC,1,4 1/2,Non,Non
STEPS TO CONCORDIA! Beautifully Renovated Open Concept,$1195.00,1226-1230 Rue du Fort Ville-Marie (Concordia District) QC H3H 2B3,1,2 1/2,Non,Non
1 Bedroom Condo-Style Rental,$1795.00,1009 Rue De Bleury Montreal QC H2Z 0A3,1,2 1/2,Non,Oui
Condo to rent - Montréal downtown,$2850.00,1585 Avenue du Docteur-Penfield Montréal QC H3G 1C6 Canada,1,4 1/2,Non,Non
Beau Grand 3 1/2 Griffintown,$1750.00,195 Rue Peel Montréal QC H3C 2G6 Canada,1,3 1/2,Non,Non
Nice 5 12 three bedrooms* near METRO STATION,$Surdemande,2752 Hohelaga h2k1k2 montreal QC,1,5 1/2,Non,Non
Logement 2 1/2 Drummondville CHAUFFÉ ÉCLAIRÉ LIBRE IMMÉDIATEMENT,$515.00,Rue Marchand Drummondville QC J2C 7S5 Canada,1,4 1/2,Non,Non
Because You Deserve to Live across Charlevoix Metro,$2200.00,2576 Centre H3K 1J8 Montreal QC Canada,1,5 1/2,Non,Oui
Because You Deserve a Renovated 5 1/2 in the heart of Verdun,$1600.00,3914 Wellington H4G 1V3 Montreal QC,1,5 1/2,Non,Oui
1 1/2 tout inclus. parc la fontaine 900$ 1er dec.,$900.00,1565 Rachel E montréal H2J 2K5 QC,1,1 1/2,Oui,Non
LOFT IMPÉRIAL - 3 1/2 A LOUER - ST-HENRI - GYM- PISCINE,$1300.00,3700 Rue Saint-Antoine O Montréal QC H4C 0B1 Canada,1,3 1/2,Non,Non
Apartment Sublet - Close to McGill Campus - $1 000/month,$1000.00, Montreal H2W 1S2 QC Canada,1,2 1/2,Oui,Non
URGENT! Cession de Bail d'un 4 et 1/2 à Hochelaga dispo 1er Dec,$1000.00,594 Rue Sicard Montréal QC H1V 2X2 Canada,1,4 1/2,Oui,Unknown
Solano- vue fleuve- équipé meublé,$2000.00,901 Rue de la Commune E Montréal QC H2L OE2 Canada,1,3 1/2,Oui,Non
Recherché :recherche,$Surdemande, Montréal H1C 1B9 QC Canada,1,5 1/2,Non,Oui
4 1/2 Plateau Mont-Royal - Libre au 19 Décembre - 2 semaines,$1325.00, Montréal H2W2K4 QC Canada,1,4 1/2,Non,Oui
4 1/2 BEAU PENTHOUSE Centre-ville Métro Sherbrooke,$1760.00,3555 Rue Berri Montréal QC H2L 4G4 Canada,1,4 1/2,Non,Unknown
NEW CONSTRUCTION affordable cozy 1-bedroom condo in the presti,$1400.00,738 Rue Saint-Paul O Montréal QC H3C 0R5 Canada,1,2 1/2,Non,Unknown
Large bright studio with view of river.,$771.00,100 Rue de Gaspé Verdun QC H3E 1E5 Canada,1,1 1/2,Oui,Oui
1 bedroom for rent now - 3½ à louer maintenant - HAMPSTEAD/MTL,$925.00,5675 Chemin de la Côte-Saint-Luc Hampstead QC H3X 2E5 Canada,1,2 1/2,Non,Unknown
3 1/2 semi-meublé Propre et Lumineux. Metro Ligne Verte,$750.00,2035 Rue Montgomery Montréal QC H2K 2R7 Canada,1,3 1/2,Non,Non
* Magnifique condo court terme plateau *,$Surdemande,5133 Boul St-Laurent Montréal QC H2T 1R9 Canada,1,3 1/2,Oui,Non
Bright 3 1/2 one bedroom,$1250.00,4858 Cote Des Neiges Montreal QC H3V 1G8,1,3 1/2,Non,Unknown
3 1/2 une chambre à coucher,$1250.00,4858 Cote Des Neiges Montreal QC H3V 1G8,1,3 1/2,Non,Unknown
**7 1/2 VERDUN***RDC** PRES DU METRO PISTE CYCLABLES RESTOS!,$1100.00,127 2ieme avenue h4g2w2 verdun QC,1,4 1/2,Non,Non
Beau 4-1/2 Renove Anjou,$875.00,8665 Avenue des Ponts de Cé Anjou QC H1J 2C7 Canada,1,2 1/2,Non,Non
Le Président 3 1/2 CDN Adj Centre Ville Wsmount,$1125.00,Un Logement pour tous vos besoins Montreal QC H3V 1C8,1,3 1/2,Non,Unknown
Appartement Condo. Loft 2 1/2. Ville Saint Laurent. Bois Franc.,$1175.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,1 1/2,Non,Unknown
Wellington 3br Completely Renovated,$1600.00,3914 Rue Wellington Verdun QC H4G 1V3 Canada,1,5 1/2,Oui,Unknown
2 BEDROOM - COTE-SAINT-PAUL - AVAIL. NOW,$1600.00,1555 Rue Leprohon Montréal QC H4E 1P1 Canada,1,4 1/2,Non,Unknown
2 bedrooms for rent Now - 4½ à louer maintenant - HAMPSTEAD/MTL,$1225.00,5725 Chemin de la Côte-Saint-Luc Hampstead QC H3X 2E6 Canada,2,4 1/2,Non,Unknown
Joli grand studio tout meublé proche Berri UQAM,$915.00,1659 Rue St-Hubert Montréal QC H2L 3Z1 Canada,1,1 1/2,Oui,Non
2 BEDROOM - DOWNTOWN - JAN 1ST,$2450.00,1050 Rue Drummond Montréal QC H3G 0B7 Canada,2,4 1/2,Non,Unknown
logement 4 1/2 à Pincourt,$875.00,77 5e Avenue Pincourt QC J7W Canada,1,4 1/2,Non,Non
Renovated 1 Bed 2 Bath - Westmount - pool gym doorman - 3 1/2,$1820.00,4800 De Maisonneuve West Westmount QC H3Z 1M2,2,3 1/2,Non,Unknown
New Kitchen- 2 Renovated Baths- McGill / Concordia - Doorman,$2110.00,3435 Drummond Montreal QC H3G 1X8,1,4 1/2,Non,Unknown
Downtown -Fully Renovated Two Bedoom Apartment - Centre-ville,$1885.00,3421 Drummond Montreal QC H3G 1X7,1,4 1/2,Non,Unknown
Renovated 2 Bed Apartment- Downtown / McGill / Concordia - 4 1/2,$2010.00,3421 Drummond Montreal QC H3G 1X7,1,4 1/2,Non,Unknown
Fully Renovated 2 bedroom 2.5 bathroom penthouse with terrace,$2035.00,3421 Drummond Montreal QC H3G 1X7,2,4 1/2,Non,Unknown
renovated 2 bed 2 bath with washer/dryer - pool gym doorman,$2137.00,4555 Bonavista Montreal QC H3W 2C7,2,4 1/2,Non,Unknown
Renovated 1 bedroom apartment near Westmount - Villa Maria metro,$1576.00,4555 Bonavista Montreal QC H3W 2C7,1,3 1/2,Non,Unknown
Steps from McGill / Concordia - Modern Downtown 1 bed - 3 1/2 -,$1895.00,3468 Drummond Street Montreal QC H3G 1Y4,1,3 1/2,Non,Unknown
Milton Park - Renovated One Bedroom - 3 1/2 in McGill Ghetto,$1395.00,3455 Aylmer Street Montreal QC H2X 2B5,1,3 1/2,Non,Unknown
Modern studio apartment - Cote-Des-Neiges - HEC / UdeM - 1 1/2,$740.00,4715 Queen Mary Montreal QC H3W 1W3,1,1 1/2,Non,Unknown
New 3 bedroom apartment - Côte-des-Neiges - with washer / dryer,$1800.00,4505 Dupuis Montreal QC H3T 1E7,1,5 1/2,Non,Unknown
1-month free - renovated 1 bedroom - cote-saint-luc - 3 1/2,$1071.00,5530 Côte-Saint-Luc Montreal QC H3X 2C8,1,3 1/2,Non,Unknown
Fully Renovated Downtown 1 bed - 3 1/2 - Terrace/Gym/Doorman,$1995.00,3468 Drummond Street Montreal QC H3G 1Y4,1,3 1/2,Non,Unknown
4 1/2 Apartement - St-Leonard,$800.00, H1R 2W1 St-Leonard QC,1,4 1/2,Non,Unknown
[COLLOC] Appartement 3 chb / Meublé / Proche métro Papineau,$1500.00,1959 Rue Falardeau Montréal QC H2K 2L8 Canada,1,5 1/2,Unknown,Non
1 BEDROOM – HEATING & HOT WATER INCLUDED – CSL – 514-612-7910,$775.00,7910 Cote St-Luc Cote St-Luc QC H4W 1R2,1,2 1/2,Non,Non
Brand New Apartments FOR RENT in Downtown Montreal 1st JULY 2019,$990.00,1438 overdale Montreal H3G1V3 QC Canada,1,3 1/2,Oui,Unknown
Appartement Condo. 3 1/2. Ville Saint Laurent. Tours Bois Franc.,$1200.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,2 1/2,Oui,Unknown
RENOVATED 2bed 4 1/2 CDN Cote des Neige University Université,$1299.00,3550 Ridgewood Montreal QC H3V 1C2,1,4 1/2,Non,Unknown
3-1/2 TMR / Ville Mont Royal,$725.00,25 Avenue Brittany Mont-Royal QC H3P 1A2 Canada,1,2 1/2,Non,Non
Cession bail (Départ de Montréal),$972.00,4874 Chemin de la Côte-des-Neiges Montréal QC H3V 1H4 Canada,1,1 1/2,Non,Unknown
APP DISPONIBLES PROCHE VILLA MARIA METRO,$Surdemande,5235 Chemin de la Côte-Saint-Luc Montréal QC H3W 2H8 Canada,1,4 1/2,Non,Non
Montréal court terme meublé équipé tout confort,$1400.00, H1T 2P2 Montréal QC Canada,1,4 1/2,Oui,Non
5 1/2 à louer,$1350.00,H2G2R8 Canada,1,5 1/2,Oui,Unknown
Bel appartement 1 chb meublé proche Berri UQAM,$1200.00,1609 Rue St-Hubert Montréal QC H2L 3Z1 Canada,1,3 1/2,Oui,Non
4 ½ Small an cozy Apt. Very well placed.,$760.00,352 Rue Beaudoin Montréal QC H4C 2Y2 Canada,1,4 1/2,Non,Unknown
2 chambre renovee lachine! 4 1/2,$800.00,2750 Rue Provost Lachine QC H8S 1R4 Canada,1,4 1/2,Non,Non
2 1/2 à louer - Ville-Marie Montréal,$1635.00,110 Rue Sainte-Thérèse Montréal QC H2Y1E6,1,2 1/2,Oui,Oui
NOUVEAUX appartement de LUXE | Ville Mont-Royal,$2000.00,37 Roosevelt Montréal QC H3R1Z3,1,3 1/2,Oui,Oui
Furnished rental│ Downtown Montreal │All Included,$1595.00,1400 Maisonneuve Montréal QC H2L2A7,1,2 1/2,Oui,Non
3 ½ Rénové Style Condo Semi-Meublé et tout inclus.,$745.00,11666 Boulevard Saint Germain Montréal QC H4J1Z7,1,3 1/2,Unknown,Non
1 bedroom | 1200$/month | Downtown Montreal | December 1st,$1200.00,1400 Maisonneuve Montréal QC H2L2A7,1,3 1/2,Non,Non
3 1/2 Semi-Meublé dans NDG Tout inclus.,$750.00,2350 Rue Mariette Montréal QC H4B2E6,1,3 1/2,Unknown,Non
4 1/2 à louer près des Galerie d'Anjou,$1050.00,7050 Bombardier Anjou QC H1J2G1,1,4 1/2,Non,Non
Old Port Montreal-New condo/apartment for rent-Studio-VilleMarie,$1200.00,650 rue Wellington Montreal QC H3C 1T3,1,1 1/2,Non,Oui
Vieux-Port Montréal-Condo neuf à louer 3.5 Square-Victoria metro,$1450.00,650 rue Wellington Montreal QC H3C 1T3,1,3 1/2,Non,Oui
Vieux-Port Montréal-Studio -Neuf condo-appartement à louer,$1200.00,650 rue Wellington Montreal QC H3C 1T3,1,1 1/2,Non,Oui
Appartement condo à louer- Villeray sur le Parc Jarry- 2 ch,$2020.00,250 rue Gary Carter Montreal QC H2R 2V7,2,4 1/2,Non,Oui
Superbe appartement 1 chb meublé proche Parc Lafontaine,$1500.00,934 Rue Cherrier Montréal QC H2L 1H7 Canada,1,3 1/2,Oui,Non
Renovated 1 1/2 studio apts for rent,$700.00, Montreal H3X2K1 QC Canada,1,1 1/2,Oui,Non
McGill Students·All Inclusive·Furnished·Private Bed·Downtown!,$799.00,1430 rue City Councillors Montreal QC H3B 1B4,2,2 1/2,Oui,Non
BEAU 31/2 RENOVÉ PRÉS DE MÉTRO CADILLAC À PARTIR DU SEPTEMBRE,$845.00,3280 DE LA PÉPINIÈRE MONTREAL QC H1N 3N4,1,3 1/2,Non,Non
Super 3-1/2 Crémazie Ouest / Parc Extension,$640.00,1060 Crémazie Ouest Montreal QC H3N 1A4,1,2 1/2,Non,Non
Downtown Centre Ville1 bedroom chambre Westmount adj NOVEMBER,$1295.00,3555 Atwater Montreal QC H3H 1Y3,1,3 1/2,Non,Non
Outremont 41/2 Decembre 2chambres bedrooms Secteur Prestigieux,$1625.00,1000 Pratt Montreal QC H2V 2V3,1,4 1/2,Non,Non
1 Janv 2019 PLATEAU MT-ROYAL GRAND 3CH 2SDB MEUBLÉ CHAUFFÉ .,$Surdemande,Rue Parthenais Montréal QC H2H 2G5 Canada,2,6 1/2,Oui,Non
4 1/2 Bright&Sunny 5 Month LeaseTransfer near SherbrookeMETRO,$1400.00,1025 Rue Sherbrooke E Montréal QC H2L 1L4 Canada,1,4 1/2,Non,Oui
4 ½ petite et confortable très bien situé,$760.00,352 Rue Beaudoin Montréal QC H4C 2Y2 Canada,1,4 1/2,Non,Unknown
3 bedroom apartment for rent in St-Henri,$1300.00,5169 Rue Sainte Marie Montréal QC H4C 1X7 Canada,1,5 1/2,Non,Non
5 1/2 Rosemont - Magnifique RDC Renové -1000 pi.2- cour inclus,$1340.00,5172 Avenue Jeanne-d'Arc Montréal QC H1X 2E5 Canada,1,5 1/2,Non,Non
Grand 3 1/2 meublé proche du métro Papineau,$1300.00,2160 Rue Laforce Montréal QC H2K 2E3 Canada,1,3 1/2,Oui,Unknown
Magnifique 4 1/2 neuf au coeur du quartier Rosemont,$Surdemande,1295 rue des Carrières Montréal QC H2S 2B1,1,4 1/2,Non,Oui
Condo avec garage intérieur,$1250.00,Place Garland Montréal QC H3X 3Y5 Canada,1,4 1/2,Non,Non
STUDIO 1 1/2 DOWNTOWN DECEMBER 1,$450.00, H2X 2Y3 Montréal QC,1,1 1/2,Oui,Non
Beau 3 1/2 à louer,$680.00,3380 Rue Liébert Montréal QC H1L 5S4 Canada,1,3 1/2,Non,Non
Apartement 3 1/2 ou 4 1/2 renové situe trés beau complex Lasalle,$790.00,757 Boulevard Bishop-Power LaSalle QC H8P 2R2 Canada,1,3 1/2,Non,Oui
Votre Oasis au Coeur du Plateau tout inclus 1er Décembre,$1395.00,5252 Rue St-Hubert Montréal QC H2J 3Z6 Canada,1,2 1/2,Oui,Non
Appartement à louer dans Rosemont,$1100.00,3923 Rue Masson Montréal QC H1X 1T3 Canada,1,5 1/2,Non,Non
51/2 à louer dans Rosemont 2ème étage d un duplex,$1100.00,3923 Masson H1X 1T3 Montréal QC,1,5 1/2,Non,Non
Cote-Des-Neiges: Large 2-1/2 apartment for rent,$650.00,4720 Avenue Dupuis Montréal QC H3W 1N3 Canada,1,2 1/2,Non,Non
Luxueux Loft dans la petite Italie,$1295.00, montreal h2s3c5 QC Canada,1,3 1/2,Oui,Non
HEATED 3 1/2 FOR RENT - NDG (Large Bright and Clean),$1050.00,Beaconsfield Avenue corner Somerled Avenue H3X2A9 Canada,1,2 1/2,Oui,Oui
URGENT!!! Cessation de Bail,$650.00,9185 Rue Bayne LaSalle QC H8R 2G8 Canada,1,3 1/2,Non,Non
Superbe appartement meublé & rénové - Plateau - 3 Chambres,$2400.00,3772 Rue de Bullion Montréal QC H2W 2C8 Canada,1,3 1/2,Non,Non
Appartement Condo. Loft 2 1/2. Ville Saint Laurent. Bois Franc.,$1175.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,1 1/2,Non,Unknown
3 1/2 Bd. Saint Michel,$800.00,9339 Boulevard Saint-Michel Montréal QC H1Z 3G7 Canada,1,3 1/2,Non,Non
Outremont 41/2 Decembre 2chambres bedrooms Secteur Prestigieux,$1625.00,1000 Pratt Montreal QC H2V 2V3,1,4 1/2,Non,Non
GRAND 2 1/2 CHAUFFÉ RÉNOVÉ MÉTRO JOLIETTE (514) 527-9473,$600.00,3405 Rue Hochelaga Montréal QC H1W 1H4 Canada,1,2 1/2,Oui,Non
Grand 1 1/2 (bachelor) app't a 2 pas du metro Villa Maria,$545.00,5306 Av Brodeur Montréal QC H4A 1H9 Canada,1,1 1/2,Non,Non
Secure Your Short Term Stay at Campus1 MTL TODAY!,$Surdemande,420 Rue Sherbrooke O Montréal QC H3A 1B4 Canada,1,4 1/2,Oui,Unknown
Appartement Condo. 5 1/2 Ville Saint Laurent. Tours Bois Franc.,$2200.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,5 1/2,Non,Unknown
Recherché :Cherche studio à saint Léonard ou Anjou,$Surdemande, H9g2t5 Montreal QC,1,1 1/2,Oui,Non
Condo locatif de luxe plusieurs inclusions - Occupation rapide,$1125.00,8035 Boulevard du St Laurent Brossard QC J4X 2A1 Canada,1,3 1/2,Non,Oui
Lachine 6e,$800.00,778 6e Avenue Lachine QC H8S 2Y5 Canada,1,4 1/2,Non,Unknown
3 et demi très grand meublé près metro Acadie,$1000.00,1035 Rue Jean-Talon Ouest Montreal QC H3N 1T2 Canada,1,3 1/2,Oui,Unknown
Lachine 2e,$700.00,661 2e Avenue Lachine QC H8S 2T3 Canada,1,4 1/2,Non,Unknown
Luxury 4 1/2 brand new appartement in the hearth of Griffintown,$2600.00,198 Rue Ann Montréal QC H3C 2J8 Canada,1,4 1/2,Non,Non
Terrebonne: Condo de luxe 41/2 avec 5 électros,$1235.00,856 Rue Marie-Gérin-Lajoie #300 Montreal QC J6Y 0L5,1,4 1/2,Non,Non
Recherché :Femme semi-retraitée cherche 4 1/2 ds Rosemont pour le printemps,$Surdemande,5045 8e avenue H1Y 3M1 Montréal QC,1,4 1/2,Non,Unknown
Recherché :Appartement Immédiat! J'ai un Garant Sérieux,$600.00,4373 Avenue de l'Esplanade Montréal QC H2W 1T2 Canada,1,4 1/2,Non,Oui
4.5 aptm + Steps away from Mc Gill University,$1450.00, Montreal H2X 2H2 QC Canada,1,4 1/2,Non,Non
Cession de bail d'un 3 et 1/2 à Villeray,$560.00,Montréal QC H2G Canada,1,3 1/2,Non,Non
Beau Grand Studio Disponible Maintenant 100% Rénové! 650$,$650.00,6000 30e avenue montreal QC H1T 3G2,1,1 1/2,Non,Unknown
SOUS LOCATION - METRO PAPINEAU - TOUT INCLUS - POOL SPA,$895.00,1825 St Rose H2K 1M4 Montreal QC,1,1 1/2,Non,Oui
Magnifique 4 1/2 entièrement rénové dans Hochelaga/ Mercier,$1300.00,2875 Avenue Hector Montréal QC H1L 3X8 Canada,1,4 1/2,Non,Non
Beau 4 1/2 <a Louer dans Ahuntsic-Cartierville,$800.00,10680 Sackville Montréal H2B2W9 QC,1,4 1/2,Non,Non
appartement 1 ET DEMI /2 ET DEMI pour 1 DÉCEMBRE,$675.00,5850 Rue Papineau Montréal QC H2G 3G7 Canada,1,1 1/2,Oui,Non
Studio parc villeray,$565.00,1122 Rue Villeray Montréal QC H2R 1J6 Canada,1,1 1/2,Non,Non
CHARMANT LOFT VIEUX MTL - LOC. LONG TERME,$1650.00,361 Place d'Youville Montréal QC H2Y 2B7 Canada,1,3 1/2,Oui,Non
4½ à louer - LaSalle pour décembre ou janvier,$775.00, LaSalle H8R2Z5 QC Canada,1,4 1/2,Non,Unknown
2 Bedroom in CSL | Renovated Onsite Laundry and more!,$1199.00,5501 Avenue Adalbert Cote-St-Luc QC H4W 2A9,1,4 1/2,Non,Oui
Renovated 1 bedroom apartment near Westmount - Villa Maria metro,$1576.00,4555 Bonavista Montreal QC H3W 2C7,1,3 1/2,Non,Unknown
Parfait pour etudiants et jeunes professionnels DISPO MAINTENANT,$995.00,3429 Rue St-Andre Plateau Mont-Royal (Lower Plateau) QC H2L 3V4,1,2 1/2,Oui,Non
4 CAC/Bedroom 7 1/2 rénové-renovated rue de la Roche Rosemont,$1675.00,6285 Rue De La Roche H2S 2C9 Montreal QC,1,6 1/2,Non,Unknown
BEAU 31/2 RENOVÉ PRÉS DE MÉTRO CADILLAC À PARTIR DU SEPTEMBRE,$845.00,3280 DE LA PÉPINIÈRE MONTREAL QC H1N 3N4,1,3 1/2,Non,Non
Association des propriétaires du Québec,$Surdemande,10720 Boulevard St-Laurent Montréal QC H3L2P7,1,2 1/2,Non,Unknown
Grand appartement meublé 2 chambres,$1450.00,566 Rue Aylwin Montréal QC H1W 3B4 Canada,1,4 1/2,Oui,Non
Logement entier près du métro.,$1700.00,H4C2P7 Canada,1,5 1/2,Oui,Non
2 Bedroom w/ walk-in + 2 Bathroom Griffintown Apartment for Rent,$2450.00,195 Rue Peel Montréal QC H3C 2G6 Canada,2,4 1/2,Non,Non
Mile-end location de 12 à 18 mois non meublé,$900.00,5440 Avenue Casgrain Montréal QC H2T 1X2 Canada,1,4 1/2,Non,Oui
Super Studio meublé 4e étage ascenseur tout inclus...,$770.00,10231 St-Laurent H3L2N6 Montréal QC,1,2 1/2,Oui,Non
Studio St-Laurent/Fleury immeuble tranquille,$585.00,10231 St-Laurent H3L2N6 Montréal QC,1,1 1/2,Non,Non
Association des propriétaires du Québec,$Surdemande,10720 Boulevard St-Laurent Montréal QC H3L2P7,1,2 1/2,Non,Unknown
2 bedrooms 41/2 townhouse maison de ville Westmount May June,$1950.00,1750 cedar Montreal QC H3G 1A3,1,4 1/2,Non,Non
studio bachelor 1 1/2 Downtown Westmount condo new May June,$1395.00,1750 cedar Montreal QC H3G 1A3,1,2 1/2,Non,Non
one bedroom 3 1/2 Westmount Downtown adj May June 2019,$1395.00,1750 cedar Montreal QC H3G 1A3,1,3 1/2,Non,Non
2 bedrooms chambres Downtown Centre Ville McGill DECEMBER,$1695.00,1530 DR PENFIELD Montreal QC H3G 1C1,2,4 1/2,Non,Non
Westmount adj Downtown 2 bedrooms 2 bathrooms DECEMBER,$1995.00,4840 Chemin de la Cote Saint Luc Montreal QC H3W 2H1,2,4 1/2,Non,Non
Downtown Vieux-Montreal 2 3 bedrooms 4 1/2 51/2 Centre Ville,$2495.00,221 Saint Jacques Montreal QC H2Y 1M6,1,4 1/2,Oui,Non
Westmount adj Downtown 3 bedrooms 2 bathrooms JANUARY 2019,$2695.00,4840 Chemin de la Cote Saint Luc Montreal QC H3W 2H1,2,5 1/2,Non,Unknown
Downtown Centre Ville1 bedroom chambre Westmount adj NOVEMBER,$1295.00,3555 Atwater Montreal QC H3H 1Y3,1,3 1/2,Non,Non
Westmount 31/2 3 1/2 one une room chambre STARTING MARCH 2019,$1095.00,4400 sainte catherine ouest Montreal QC H3Z 1R3,1,3 1/2,Non,Non
Montréal-Nord - 31/2 à louer,$Surdemande, Montréal-Nord H1G3W3 QC,1,3 1/2,Non,Unknown
PENTHOUSE 3 bd 3ch Saint Laurent,$2999.00,135 PLACE COTE VERTU Saint Laurent QC H4N 1G4,3,5 1/2,Non,Unknown
3 1/2 NAVARIN À VILLE ST. LAURENT à coté du métro CÔTE- VERTU,$945.00,990 SAINT FRANCOIS XAVIER Saint Laurent QC H4L 5E7,1,3 1/2,Non,Non
Fully Furnished Loft In The Heart Of Plateau: 3 Month Rental,$1695.00,4517 Avenue de l'Hôtel-de-Ville Montréal QC H2T 2A8 Canada,1,2 1/2,Oui,Oui
Le Président 4 1/2 CDN Adj.Centre Ville Wesmount,$1575.00,Un Logement pour tous vos besoins Montreal QC H3V 1C8,2,4 1/2,Non,Oui
PIERREFONDS / KIRKLAND - 1-2 Bedrooms ALL INCLUDED,$780.00,4875 des Erables Pierrefonds QC H9J 2W4,1,2 1/2,Non,Non
1 Bedroom in Downtown | Pet Friendly Onsite Laundry and more!,$1449.00,2121 Saint Mathieu Montreal QC H3H 2J3,1,2 1/2,Non,Oui
Vieux-Port Montréal Nouveau Condo/Appartement à louer-2 chambres,$2150.00,650 rue Wellington Montreal QC H3C 1T3,1,4 1/2,Non,Oui
3 1/2 métro Cote Vertu tout inclus chauffage électrique/,$925.00,1300 Côte Vertu SAINT LAURENT QC H4L 1Y9,1,3 1/2,Non,Non
3 1/2 3.5 LAFRAMBOISE Saint-Laurent Montreal Piscine,$1045.00,55 Laframboise Saint-Laurent QC H4N 1P2,1,3 1/2,Non,Unknown
1 one bedroom condo new neuf à louer Saint-Léonard,$960.00,9430 Lacordaire Saint-Léonard QC H1R 3N3,1,3 1/2,Non,Unknown
2 bedrooms 41/2 to for rent condo neuf Saint Leonard,$1160.00,9430 Lacordaire Saint-Léonard QC H1R 3N3,1,4 1/2,Non,Unknown
2 1/2 2.5 SAPHIR II Saint Laurent Piscine Gym cour arrière,$895.00,135 PLACE COTE VERTU Saint Laurent QC H4N 1G4,1,2 1/2,Non,Unknown
51/2Apprtement a louer,$1150.00,9185 Rue Périnault Saint-Léonard QC H1P 2L6 Canada,1,5 1/2,Non,Non
2 BR condo -Mcgill ghetto: Furnished for now,$95.00, MONTREAL h2x1t6 QC Canada,1,4 1/2,Oui,Non
Renavated 3 bedroom Upper Duplex Apartment! 2 Bathrooms,$1500.00,104 Avenue Westminster N Montréal-Ouest QC H4X 1Z4 Canada,2,5 1/2,Oui,Unknown
Renovated 5 1/2 apartment in Pierrefonds. Available December 1st,$1600.00,15043 Boul Gouin O Sainte-Geneviève QC H9H 1B4 Canada,2,5 1/2,Non,Non
Merveilleux logement à louer à Villeray disponible décembre,$800.00,1075 rue mistral montreal QC H2P 1S3,1,3 1/2,Non,Unknown
3 1/2 avec chambre fermée tout meublé,$1495.00,4270 Rue De Bullion Plateau Mont-Royal Le Plateau-Mont-Royal (Montréal) QC H2W 2E7,1,3 1/2,Oui,Non
Plateau Mont Royal Studio (1.5) Meublé & Équipé B1,$1195.00,4270 Rue De Bullion Plateau Mont-Royal Le Plateau-Mont-Royal (Montréal) QC H2W 2E7,1,1 1/2,Unknown,Non
Plateau Mont Royal Studio (1.5) Meublé & Équipé B1,$1195.00,4270 Rue De Bullion Plateau Mont-Royal Le Plateau-Mont-Royal (Montréal) QC H2W 2E7,1,1 1/2,Unknown,Non
Condo à louer 3 1/2 Metro Snowdon,$1395.00,H3W1X4 Canada,1,3 1/2,Oui,Non
Logement Moderne Spatieux Lumineux Construit Neuf !,$2400.00,9842 Rue Chambord Montréal QC H2C 2P9 Canada,1,5 1/2,Oui,Non
Appartement Condo. 4 1/2. Ville Saint Laurent. Tours Bois Franc.,$1650.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,4 1/2,Oui,Non
Metro Papineau small basement studio all included wifi free,$635.00,Rue Dorion Montréal QC H2K 4A1 Canada,1,1 1/2,Oui,Non
Bachelor 3 et demi à louer dans Ahuntsic,$525.00,9578a Rue St-Hubert Montréal QC H2M 1Z2 Canada,1,3 1/2,Non,Non
